recipe_id,calories,protein_g,fat_g,carbs_g,fiber_g,sugar_g,sodium_mg
5465,330.0,5.0,8.0,50.0,2.0,17.0,300.0
5466,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5467,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5468,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5469,250.0,5.0,8.0,30.0,6.0,2.0,300.0
5470,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5471,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5472,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5473,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5474,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5475,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5476,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5477,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5478,430.0,5.0,20.0,50.0,6.0,2.0,300.0
5479,400.0,20.0,20.0,30.0,6.0,2.0,300.0
5480,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5481,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5482,400.0,20.0,20.0,30.0,6.0,2.0,300.0
5483,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5484,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5485,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5486,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5487,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5488,350.0,5.0,20.0,30.0,6.0,2.0,300.0
5489,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5490,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5491,350.0,5.0,20.0,30.0,6.0,2.0,300.0
5492,350.0,5.0,20.0,30.0,6.0,2.0,300.0
5493,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5494,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5495,400.0,20.0,20.0,30.0,6.0,2.0,300.0
5496,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5497,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5498,430.0,5.0,20.0,50.0,6.0,17.0,300.0
5499,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5500,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5501,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5502,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5503,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5504,330.0,5.0,8.0,50.0,2.0,17.0,300.0
5505,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5506,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5507,430.0,5.0,20.0,50.0,6.0,17.0,300.0
5508,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5509,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5510,330.0,5.0,8.0,50.0,2.0,2.0,300.0
5511,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5512,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5513,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5514,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5515,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5516,300.0,20.0,8.0,30.0,6.0,2.0,300.0
5517,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5518,400.0,20.0,20.0,30.0,6.0,2.0,300.0
5519,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5520,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5521,350.0,5.0,20.0,30.0,6.0,2.0,300.0
5522,380.0,20.0,8.0,50.0,2.0,2.0,300.0
5523,430.0,5.0,20.0,50.0,6.0,2.0,300.0
5524,380.0,20.0,8.0,50.0,2.0,17.0,300.0
5525,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5526,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5527,480.0,20.0,20.0,50.0,6.0,17.0,300.0
5528,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5529,430.0,5.0,20.0,50.0,6.0,2.0,300.0
5530,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5531,430.0,5.0,20.0,50.0,6.0,17.0,300.0
5532,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5533,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5534,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5535,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5536,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5537,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5538,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5539,380.0,20.0,8.0,50.0,6.0,17.0,300.0
5540,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5541,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5542,330.0,5.0,8.0,50.0,2.0,17.0,300.0
5543,430.0,5.0,20.0,50.0,6.0,2.0,300.0
5544,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5545,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5546,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5547,430.0,5.0,20.0,50.0,6.0,17.0,300.0
5548,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5549,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5550,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5551,350.0,5.0,20.0,30.0,6.0,2.0,300.0
5552,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5553,350.0,5.0,20.0,30.0,6.0,2.0,300.0
5554,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5555,430.0,5.0,20.0,50.0,6.0,17.0,300.0
5556,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5557,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5558,300.0,20.0,8.0,30.0,2.0,2.0,300.0
5559,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5560,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5561,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5562,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5563,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5564,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5565,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5566,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5567,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5568,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5569,480.0,20.0,20.0,50.0,6.0,17.0,300.0
5570,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5571,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5572,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5573,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5574,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5575,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5576,330.0,5.0,8.0,50.0,2.0,2.0,300.0
5577,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5578,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5579,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5580,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5581,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5582,480.0,20.0,20.0,50.0,6.0,17.0,300.0
5583,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5584,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5585,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5586,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5587,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5588,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5589,380.0,20.0,8.0,50.0,2.0,2.0,300.0
5590,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5591,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5592,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5593,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5594,330.0,5.0,8.0,50.0,2.0,17.0,300.0
5595,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5596,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5597,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5598,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5599,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5600,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5601,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5602,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5603,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5604,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5605,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5606,350.0,5.0,20.0,30.0,6.0,2.0,300.0
5607,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5608,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5609,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5610,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5611,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5612,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5613,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5614,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5615,300.0,20.0,8.0,30.0,2.0,2.0,300.0
5616,300.0,20.0,8.0,30.0,2.0,2.0,300.0
5617,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5618,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5619,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5620,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5621,330.0,5.0,8.0,50.0,2.0,17.0,300.0
5622,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5623,480.0,20.0,20.0,50.0,6.0,17.0,300.0
5624,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5625,430.0,5.0,20.0,50.0,6.0,2.0,300.0
5626,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5627,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5628,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5629,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5630,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5631,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5632,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5633,330.0,5.0,8.0,50.0,2.0,17.0,300.0
5634,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5635,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5636,330.0,5.0,8.0,50.0,2.0,17.0,300.0
5637,430.0,5.0,20.0,50.0,6.0,2.0,300.0
5638,430.0,5.0,20.0,50.0,6.0,17.0,300.0
5639,380.0,20.0,8.0,50.0,2.0,17.0,300.0
5640,400.0,20.0,20.0,30.0,6.0,2.0,300.0
5641,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5642,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5643,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5644,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5645,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5646,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5647,350.0,5.0,20.0,30.0,6.0,2.0,300.0
5648,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5649,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5650,350.0,5.0,20.0,30.0,6.0,2.0,300.0
5651,380.0,20.0,8.0,50.0,6.0,2.0,300.0
5652,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5653,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5654,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5655,350.0,5.0,20.0,30.0,6.0,2.0,300.0
5656,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5657,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5658,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5659,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5660,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5661,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5662,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5663,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5664,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5665,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5666,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5667,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5668,330.0,5.0,8.0,50.0,6.0,17.0,300.0
5669,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5670,300.0,20.0,8.0,30.0,2.0,2.0,300.0
5671,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5672,430.0,5.0,20.0,50.0,6.0,2.0,300.0
5673,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5674,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5675,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5676,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5677,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5678,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5679,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5680,330.0,5.0,8.0,50.0,2.0,2.0,300.0
5681,330.0,5.0,8.0,50.0,2.0,2.0,300.0
5682,250.0,5.0,8.0,30.0,6.0,2.0,300.0
5683,350.0,5.0,20.0,30.0,6.0,2.0,300.0
5684,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5685,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5686,350.0,5.0,20.0,30.0,6.0,2.0,300.0
5687,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5688,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5689,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5690,480.0,20.0,20.0,50.0,6.0,17.0,300.0
5691,300.0,20.0,8.0,30.0,2.0,2.0,300.0
5692,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5693,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5694,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5695,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5696,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5697,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5698,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5699,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5700,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5701,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5702,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5703,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5704,430.0,5.0,20.0,50.0,6.0,2.0,300.0
5705,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5706,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5707,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5708,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5709,380.0,20.0,8.0,50.0,2.0,2.0,300.0
5710,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5711,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5712,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5713,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5714,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5715,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5716,430.0,5.0,20.0,50.0,6.0,2.0,300.0
5717,400.0,20.0,20.0,30.0,6.0,2.0,300.0
5718,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5719,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5720,350.0,5.0,20.0,30.0,6.0,2.0,300.0
5721,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5722,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5723,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5724,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5725,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5726,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5727,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5728,330.0,5.0,8.0,50.0,2.0,17.0,300.0
5729,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5730,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5731,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5732,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5733,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5734,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5735,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5736,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5737,330.0,5.0,8.0,50.0,2.0,2.0,300.0
5738,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5739,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5740,350.0,5.0,20.0,30.0,6.0,2.0,300.0
5741,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5742,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5743,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5744,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5745,300.0,20.0,8.0,30.0,2.0,2.0,300.0
5746,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5747,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5748,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5749,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5750,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5751,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5752,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5753,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5754,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5755,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5756,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5757,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5758,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5759,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5760,430.0,5.0,20.0,50.0,6.0,2.0,300.0
5761,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5762,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5763,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5764,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5765,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5766,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5767,480.0,20.0,20.0,50.0,6.0,17.0,300.0
5768,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5769,330.0,5.0,8.0,50.0,2.0,2.0,300.0
5770,430.0,5.0,20.0,50.0,6.0,17.0,300.0
5771,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5772,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5773,400.0,20.0,20.0,30.0,6.0,2.0,300.0
5774,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5775,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5776,400.0,20.0,20.0,30.0,6.0,2.0,300.0
5777,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5778,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5779,480.0,20.0,20.0,50.0,6.0,17.0,300.0
5780,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5781,380.0,20.0,8.0,50.0,2.0,2.0,300.0
5782,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5783,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5784,400.0,20.0,20.0,30.0,6.0,2.0,300.0
5785,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5786,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5787,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5788,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5789,400.0,20.0,20.0,30.0,6.0,2.0,300.0
5790,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5791,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5792,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5793,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5794,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5795,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5796,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5797,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5798,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5799,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5800,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5801,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5802,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5803,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5804,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5805,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5806,330.0,5.0,8.0,50.0,2.0,17.0,300.0
5807,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5808,330.0,5.0,8.0,50.0,6.0,2.0,300.0
5809,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5810,300.0,20.0,8.0,30.0,2.0,2.0,300.0
5811,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5812,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5813,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5814,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5815,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5816,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5817,480.0,20.0,20.0,50.0,6.0,17.0,300.0
5818,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5819,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5820,480.0,20.0,20.0,50.0,6.0,17.0,300.0
5821,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5822,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5823,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5824,430.0,5.0,20.0,50.0,6.0,2.0,300.0
5825,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5826,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5827,330.0,5.0,8.0,50.0,6.0,2.0,300.0
5828,300.0,20.0,8.0,30.0,6.0,2.0,300.0
5829,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5830,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5831,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5832,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5833,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5834,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5835,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5836,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5837,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5838,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5839,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5840,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5841,480.0,20.0,20.0,50.0,2.0,2.0,300.0
5842,350.0,5.0,20.0,30.0,6.0,2.0,300.0
5843,300.0,20.0,8.0,30.0,2.0,2.0,300.0
5844,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5845,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5846,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5847,350.0,5.0,20.0,30.0,6.0,2.0,300.0
5848,380.0,20.0,8.0,50.0,2.0,17.0,300.0
5849,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5850,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5851,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5852,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5853,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5854,400.0,20.0,20.0,30.0,6.0,2.0,300.0
5855,430.0,5.0,20.0,50.0,6.0,2.0,300.0
5856,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5857,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5858,400.0,20.0,20.0,30.0,6.0,2.0,300.0
5859,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5860,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5861,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5862,330.0,5.0,8.0,50.0,6.0,17.0,300.0
5863,480.0,20.0,20.0,50.0,6.0,17.0,300.0
5864,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5865,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5866,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5867,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5868,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5869,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5870,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5871,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5872,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5873,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5874,300.0,20.0,8.0,30.0,2.0,2.0,300.0
5875,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5876,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5877,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5878,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5879,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5880,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5881,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5882,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5883,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5884,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5885,350.0,5.0,20.0,30.0,6.0,2.0,300.0
5886,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5887,330.0,5.0,8.0,50.0,2.0,2.0,300.0
5888,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5889,250.0,5.0,8.0,30.0,2.0,2.0,300.0
5890,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5891,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5892,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5893,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5894,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5895,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5896,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5897,380.0,20.0,8.0,50.0,6.0,17.0,300.0
5898,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5899,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5900,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5901,480.0,20.0,20.0,50.0,6.0,2.0,300.0
5902,350.0,5.0,20.0,30.0,6.0,2.0,300.0
5903,350.0,5.0,20.0,30.0,2.0,2.0,300.0
5904,480.0,20.0,20.0,50.0,2.0,17.0,300.0
5905,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5906,430.0,5.0,20.0,50.0,6.0,2.0,300.0
5907,430.0,5.0,20.0,50.0,6.0,2.0,300.0
5908,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5909,430.0,5.0,20.0,50.0,2.0,17.0,300.0
5910,430.0,5.0,20.0,50.0,2.0,2.0,300.0
5911,400.0,20.0,20.0,30.0,6.0,2.0,300.0
5912,400.0,20.0,20.0,30.0,6.0,2.0,300.0
5913,400.0,20.0,20.0,30.0,2.0,2.0,300.0
5914,480.0,20.0,20.0,50.0,2.0,2.0,300.0
