recipe_id,recipe_name,ingredients,steps,cuisine,diet_type,calories,protein_g,fat_g,carbs_g,image_url
7117,Oat with Rolled oats & Broccoli,"oats, rolled oats, broccoli, kale, bell pepper, berries","Prepare the oats. Cook rolled oats as appropriate. Combine with broccoli, kale, bell pepper and berries. Season to taste and serve.",Middle Eastern,maintenance,589,16,13,102,https://tse2.mm.bing.net/th?q=Oat%20with%20Rolled%20oats%20%26%20Broccoli%20food&w=400&h=400&c=7
7118,Lentil with Quinoa & Asparagus,"lentils, quinoa, asparagus, zucchini, mixed salad greens, garlic, soy sauce","Prepare the lentils. Cook quinoa as appropriate. Combine with asparagus, zucchini, mixed salad greens and garlic, soy sauce. Season to taste and serve.",Global,weight_loss,626,41.4,8.5,95.9,https://tse2.mm.bing.net/th?q=Lentil%20with%20Quinoa%20%26%20Asparagus%20food&w=400&h=400&c=7
7119,Salmon with Quinoa & Mixed salad greens,"salmon fillet, quinoa, mixed salad greens, carrots, zucchini, lemon, avocado","Prepare the salmon fillet. Cook quinoa as appropriate. Combine with mixed salad greens, carrots, zucchini and lemon, avocado. Season to taste and serve.",American,weight_gain,979,39.9,50.6,90.9,https://tse2.mm.bing.net/th?q=Salmon%20with%20Quinoa%20%26%20Mixed%20salad%20greens%20food&w=400&h=400&c=7
7120,Oat & Mixed salad greens Salad,"oats, mixed salad greens, carrots, sesame oil, lemon, banana","Prepare the oats. Cook mixed salad greens as appropriate. Combine with mixed salad greens, carrots and sesame oil, lemon, banana. Season to taste and serve.",Mexican,weight_gain,857,21,30.8,123.9,https://tse2.mm.bing.net/th?q=Oat%20%26%20Mixed%20salad%20greens%20Salad%20food&w=400&h=400&c=7
7121,Oat with Sweet potato & Zucchini,"oats, sweet potato, zucchini, asparagus, bell pepper, garlic","Prepare the oats. Cook sweet potato as appropriate. Combine with zucchini, asparagus, bell pepper and garlic. Season to taste and serve.",American,maintenance,676,19,16,114,https://tse2.mm.bing.net/th?q=Oat%20with%20Sweet%20potato%20%26%20Zucchini%20food&w=400&h=400&c=7
7122,Salmon with Potato & Mixed salad greens,"salmon fillet, potato, mixed salad greens, sesame oil, banana","Prepare the salmon fillet. Cook potato as appropriate. Combine with mixed salad greens and sesame oil, banana. Season to taste and serve.",Italian,maintenance,794,37,30,94,https://tse2.mm.bing.net/th?q=Salmon%20with%20Potato%20%26%20Mixed%20salad%20greens%20food&w=400&h=400&c=7
7123,Quinoa with Whole wheat pasta & Asparagus,"quinoa, whole wheat pasta, asparagus, nuts",Prepare the quinoa. Cook whole wheat pasta as appropriate. Combine with asparagus and nuts. Season to taste and serve.,Global,maintenance,838,25,30,117,https://tse2.mm.bing.net/th?q=Quinoa%20with%20Whole%20wheat%20pasta%20%26%20Asparagus%20food&w=400&h=400&c=7
7124,Oat with Sweet potato & Bell pepper,"oats, sweet potato, bell pepper, broccoli, lemon, banana","Prepare the oats. Cook sweet potato as appropriate. Combine with bell pepper, broccoli and lemon, banana. Season to taste and serve.",Mexican,maintenance,773,19,9,154,https://tse2.mm.bing.net/th?q=Oat%20with%20Sweet%20potato%20%26%20Bell%20pepper%20food&w=400&h=400&c=7
7125,Turkey & Bell pepper Salad,"turkey mince, bell pepper, broccoli, zucchini, berries","Prepare the turkey mince. Cook bell pepper as appropriate. Combine with bell pepper, broccoli, zucchini and berries. Season to taste and serve.",Mexican,maintenance,442,39,14,40,https://tse2.mm.bing.net/th?q=Turkey%20%26%20Bell%20pepper%20Salad%20food&w=400&h=400&c=7
7126,Quinoa with Quinoa & Zucchini,"quinoa, quinoa, zucchini, lemon",Prepare the quinoa. Cook quinoa as appropriate. Combine with zucchini and lemon. Season to taste and serve.,American,weight_loss,400,17.9,9.5,60.7,https://tse2.mm.bing.net/th?q=Quinoa%20with%20Quinoa%20%26%20Zucchini%20food&w=400&h=400&c=7
7127,Eggs with Whole wheat pasta & Kale,"eggs, whole wheat pasta, kale, avocado, chia seeds, lemon","Prepare the eggs. Cook whole wheat pasta as appropriate. Combine with kale and avocado, chia seeds, lemon. Season to taste and serve.",Mediterranean,weight_gain,1022,35.7,48.4,110.9,https://tse2.mm.bing.net/th?q=Eggs%20with%20Whole%20wheat%20pasta%20%26%20Kale%20food&w=400&h=400&c=7
7128,Black Bean with Potato & Zucchini,"black beans, potato, zucchini, banana, olive oil","Prepare the black beans. Cook potato as appropriate. Combine with zucchini and banana, olive oil. Season to taste and serve.",American,maintenance,768,29,24,109,https://tse2.mm.bing.net/th?q=Black%20Bean%20with%20Potato%20%26%20Zucchini%20food&w=400&h=400&c=7
7129,Chickpea & Spinach Salad,"chickpeas, spinach, broccoli, berries, garlic","Prepare the chickpeas. Cook spinach as appropriate. Combine with spinach, broccoli and berries, garlic. Season to taste and serve.",Mediterranean,weight_loss,588,37,13.3,80.1,https://tse2.mm.bing.net/th?q=Chickpea%20%26%20Spinach%20Salad%20food&w=400&h=400&c=7
7130,Quinoa with Sweet potato & Mixed salad greens,"quinoa, sweet potato, mixed salad greens, broccoli, asparagus, banana","Prepare the quinoa. Cook sweet potato as appropriate. Combine with mixed salad greens, broccoli, asparagus and banana. Season to taste and serve.",Mexican,weight_gain,858,24.2,14.3,158.1,https://tse2.mm.bing.net/th?q=Quinoa%20with%20Sweet%20potato%20%26%20Mixed%20salad%20greens%20food&w=400&h=400&c=7
7131,Chickpea with Rolled oats & Asparagus,"chickpeas, rolled oats, asparagus, sesame oil, banana","Prepare the chickpeas. Cook rolled oats as appropriate. Combine with asparagus and sesame oil, banana. Season to taste and serve.",Indian,weight_gain,1144,29.4,39.6,167.6,https://tse2.mm.bing.net/th?q=Chickpea%20with%20Rolled%20oats%20%26%20Asparagus%20food&w=400&h=400&c=7
7132,Salmon & Mixed salad greens Salad,"salmon fillet, mixed salad greens, yogurt",Prepare the salmon fillet. Cook mixed salad greens as appropriate. Combine with mixed salad greens and yogurt. Season to taste and serve.,Middle Eastern,weight_gain,554,46.2,25.3,35.4,https://tse2.mm.bing.net/th?q=Salmon%20%26%20Mixed%20salad%20greens%20Salad%20food&w=400&h=400&c=7
7133,Lentil with Rolled oats & Broccoli,"lentils, rolled oats, broccoli, kale, soy sauce, sesame oil, lemon","Prepare the lentils. Cook rolled oats as appropriate. Combine with broccoli, kale and soy sauce, sesame oil, lemon. Season to taste and serve.",Mexican,weight_loss,865,38.1,27.5,116.2,https://tse2.mm.bing.net/th?q=Lentil%20with%20Rolled%20oats%20%26%20Broccoli%20food&w=400&h=400&c=7
7134,Eggs with Whole wheat pasta & Bell pepper,"eggs, whole wheat pasta, bell pepper, mixed salad greens, carrots, honey, berries, yogurt","Prepare the eggs. Cook whole wheat pasta as appropriate. Combine with bell pepper, mixed salad greens, carrots and honey, berries, yogurt. Season to taste and serve.",American,maintenance,762,39,18,111,https://tse2.mm.bing.net/th?q=Eggs%20with%20Whole%20wheat%20pasta%20%26%20Bell%20pepper%20food&w=400&h=400&c=7
7135,Tuna & Asparagus Salad,"tuna steak, asparagus, kale, garlic","Prepare the tuna steak. Cook asparagus as appropriate. Combine with asparagus, kale and garlic. Season to taste and serve.",Asian,weight_loss,240,39.2,3.8,12.3,https://tse2.mm.bing.net/th?q=Tuna%20%26%20Asparagus%20Salad%20food&w=400&h=400&c=7
7136,Black Bean with Sweet potato & Asparagus,"black beans, sweet potato, asparagus, spinach, soy sauce, yogurt","Prepare the black beans. Cook sweet potato as appropriate. Combine with asparagus, spinach and soy sauce, yogurt. Season to taste and serve.",Middle Eastern,maintenance,615,38,7,100,https://tse2.mm.bing.net/th?q=Black%20Bean%20with%20Sweet%20potato%20%26%20Asparagus%20food&w=400&h=400&c=7
7137,Tofu & Spinach Salad,"tofu, spinach, nuts, banana","Prepare the tofu. Cook spinach as appropriate. Combine with spinach and nuts, banana. Season to taste and serve.",Italian,weight_gain,757,36.8,36.3,70.8,https://tse2.mm.bing.net/th?q=Tofu%20%26%20Spinach%20Salad%20food&w=400&h=400&c=7
7138,Turkey & Asparagus Salad,"turkey mince, asparagus, lemon, soy sauce","Prepare the turkey mince. Cook asparagus as appropriate. Combine with asparagus and lemon, soy sauce. Season to taste and serve.",Global,weight_gain,339,38.9,9.9,23.6,https://tse2.mm.bing.net/th?q=Turkey%20%26%20Asparagus%20Salad%20food&w=400&h=400&c=7
7139,Lentil & Broccoli Salad,"lentils, broccoli, soy sauce",Prepare the lentils. Cook broccoli as appropriate. Combine with broccoli and soy sauce. Season to taste and serve.,Mexican,maintenance,449,30,9,62,https://tse2.mm.bing.net/th?q=Lentil%20%26%20Broccoli%20Salad%20food&w=400&h=400&c=7
7140,Chicken with Sweet potato & Kale,"chicken breast, sweet potato, kale, chia seeds, yogurt","Prepare the chicken breast. Cook sweet potato as appropriate. Combine with kale and chia seeds, yogurt. Season to taste and serve.",Mexican,maintenance,745,54,21,85,https://tse2.mm.bing.net/th?q=Chicken%20with%20Sweet%20potato%20%26%20Kale%20food&w=400&h=400&c=7
7141,Chicken with Sweet potato & Asparagus,"chicken breast, sweet potato, asparagus, avocado, berries, honey","Prepare the chicken breast. Cook sweet potato as appropriate. Combine with asparagus and avocado, berries, honey. Season to taste and serve.",Italian,weight_gain,948,47.2,31.9,118,https://tse2.mm.bing.net/th?q=Chicken%20with%20Sweet%20potato%20%26%20Asparagus%20food&w=400&h=400&c=7
7142,Tofu & Carrots Salad,"tofu, carrots, mixed salad greens, asparagus, lemon, avocado","Prepare the tofu. Cook carrots as appropriate. Combine with carrots, mixed salad greens, asparagus and lemon, avocado. Season to taste and serve.",Mediterranean,weight_gain,633,29.4,35.2,49.6,https://tse2.mm.bing.net/th?q=Tofu%20%26%20Carrots%20Salad%20food&w=400&h=400&c=7
7143,Tuna & Asparagus Salad,"tuna steak, asparagus, lemon",Prepare the tuna steak. Cook asparagus as appropriate. Combine with asparagus and lemon. Season to taste and serve.,Mediterranean,weight_loss,303,42.6,8.5,14.1,https://tse2.mm.bing.net/th?q=Tuna%20%26%20Asparagus%20Salad%20food&w=400&h=400&c=7
7144,Turkey with Whole wheat pasta & Kale,"turkey mince, whole wheat pasta, kale, garlic, banana, lemon","Prepare the turkey mince. Cook whole wheat pasta as appropriate. Combine with kale and garlic, banana, lemon. Season to taste and serve.",Asian,maintenance,746,46,18,100,https://tse2.mm.bing.net/th?q=Turkey%20with%20Whole%20wheat%20pasta%20%26%20Kale%20food&w=400&h=400&c=7
7145,Quinoa with Potato & Asparagus,"quinoa, potato, asparagus, mixed salad greens, carrots, garlic, nuts","Prepare the quinoa. Cook potato as appropriate. Combine with asparagus, mixed salad greens, carrots and garlic, nuts. Season to taste and serve.",Mediterranean,weight_gain,919,27.3,29.7,135.7,https://tse2.mm.bing.net/th?q=Quinoa%20with%20Potato%20%26%20Asparagus%20food&w=400&h=400&c=7
7146,Chicken with Brown rice & Carrots,"chicken breast, brown rice, carrots, bell pepper, olive oil","Prepare the chicken breast. Cook brown rice as appropriate. Combine with carrots, bell pepper and olive oil. Season to taste and serve.",Middle Eastern,weight_loss,693,41.4,28.5,67.8,https://tse2.mm.bing.net/th?q=Chicken%20with%20Brown%20rice%20%26%20Carrots%20food&w=400&h=400&c=7
7147,Quinoa with Rolled oats & Carrots,"quinoa, rolled oats, carrots, banana, ginger, sesame oil","Prepare the quinoa. Cook rolled oats as appropriate. Combine with carrots and banana, ginger, sesame oil. Season to taste and serve.",Global,weight_gain,1063,19.9,37.4,161.7,https://tse2.mm.bing.net/th?q=Quinoa%20with%20Rolled%20oats%20%26%20Carrots%20food&w=400&h=400&c=7
7148,Eggs & Kale Salad,"eggs, kale, ginger",Prepare the eggs. Cook kale as appropriate. Combine with kale and ginger. Season to taste and serve.,Global,weight_gain,363,17.9,19.8,28.3,https://tse2.mm.bing.net/th?q=Eggs%20%26%20Kale%20Salad%20food&w=400&h=400&c=7
7149,Tuna with Whole wheat pasta & Broccoli,"tuna steak, whole wheat pasta, broccoli, mixed salad greens, asparagus, sesame oil, lemon, honey","Prepare the tuna steak. Cook whole wheat pasta as appropriate. Combine with broccoli, mixed salad greens, asparagus and sesame oil, lemon, honey. Season to taste and serve.",Mediterranean,weight_loss,724,53.8,20.9,80.1,https://tse2.mm.bing.net/th?q=Tuna%20with%20Whole%20wheat%20pasta%20%26%20Broccoli%20food&w=400&h=400&c=7
7150,Salmon with Quinoa & Zucchini,"salmon fillet, quinoa, zucchini, asparagus, banana, avocado, garlic","Prepare the salmon fillet. Cook quinoa as appropriate. Combine with zucchini, asparagus and banana, avocado, garlic. Season to taste and serve.",Mediterranean,weight_gain,1060,45.1,48.4,110.9,https://tse2.mm.bing.net/th?q=Salmon%20with%20Quinoa%20%26%20Zucchini%20food&w=400&h=400&c=7
7151,Oat & Spinach Salad,"oats, spinach, asparagus, mixed salad greens, chia seeds, sesame oil","Prepare the oats. Cook spinach as appropriate. Combine with spinach, asparagus, mixed salad greens and chia seeds, sesame oil. Season to taste and serve.",American,weight_gain,879,21,37.4,114.5,https://tse2.mm.bing.net/th?q=Oat%20%26%20Spinach%20Salad%20food&w=400&h=400&c=7
7152,Chickpea with Quinoa & Spinach,"chickpeas, quinoa, spinach, honey, lemon","Prepare the chickpeas. Cook quinoa as appropriate. Combine with spinach and honey, lemon. Season to taste and serve.",American,maintenance,779,31,19,121,https://tse2.mm.bing.net/th?q=Chickpea%20with%20Quinoa%20%26%20Spinach%20food&w=400&h=400&c=7
7153,Tofu with Rolled oats & Kale,"tofu, rolled oats, kale, asparagus, bell pepper, avocado","Prepare the tofu. Cook rolled oats as appropriate. Combine with kale, asparagus, bell pepper and avocado. Season to taste and serve.",Middle Eastern,weight_loss,862,37,41.8,84.5,https://tse2.mm.bing.net/th?q=Tofu%20with%20Rolled%20oats%20%26%20Kale%20food&w=400&h=400&c=7
7154,Black Bean with Sweet potato & Asparagus,"black beans, sweet potato, asparagus, berries, nuts, yogurt","Prepare the black beans. Cook sweet potato as appropriate. Combine with asparagus and berries, nuts, yogurt. Season to taste and serve.",Indian,weight_gain,979,47.2,27.5,135.7,https://tse2.mm.bing.net/th?q=Black%20Bean%20with%20Sweet%20potato%20%26%20Asparagus%20food&w=400&h=400&c=7
7155,Quinoa with Whole wheat pasta & Carrots,"quinoa, whole wheat pasta, carrots, chia seeds, lemon","Prepare the quinoa. Cook whole wheat pasta as appropriate. Combine with carrots and chia seeds, lemon. Season to taste and serve.",Mediterranean,weight_loss,709,26.9,19.9,105.6,https://tse2.mm.bing.net/th?q=Quinoa%20with%20Whole%20wheat%20pasta%20%26%20Carrots%20food&w=400&h=400&c=7
7156,Black Bean with Sweet potato & Bell pepper,"black beans, sweet potato, bell pepper, sesame oil, olive oil","Prepare the black beans. Cook sweet potato as appropriate. Combine with bell pepper and sesame oil, olive oil. Season to taste and serve.",Italian,weight_loss,779,34.7,35.1,81,https://tse2.mm.bing.net/th?q=Black%20Bean%20with%20Sweet%20potato%20%26%20Bell%20pepper%20food&w=400&h=400&c=7
7157,Lentil & Bell pepper Salad,"lentils, bell pepper, broccoli, lemon, yogurt","Prepare the lentils. Cook bell pepper as appropriate. Combine with bell pepper, broccoli and lemon, yogurt. Season to taste and serve.",Middle Eastern,weight_loss,576,43.7,13.3,70.4,https://tse2.mm.bing.net/th?q=Lentil%20%26%20Bell%20pepper%20Salad%20food&w=400&h=400&c=7
7158,Chickpea with Brown rice & Broccoli,"chickpeas, brown rice, broccoli, ginger, garlic","Prepare the chickpeas. Cook brown rice as appropriate. Combine with broccoli and ginger, garlic. Season to taste and serve.",Italian,weight_loss,653,32.5,12.3,103,https://tse2.mm.bing.net/th?q=Chickpea%20with%20Brown%20rice%20%26%20Broccoli%20food&w=400&h=400&c=7
7159,Salmon with Sweet potato & Carrots,"salmon fillet, sweet potato, carrots, broccoli, mixed salad greens, berries, chia seeds","Prepare the salmon fillet. Cook sweet potato as appropriate. Combine with carrots, broccoli, mixed salad greens and berries, chia seeds. Season to taste and serve.",American,weight_gain,884,42,29.7,112.1,https://tse2.mm.bing.net/th?q=Salmon%20with%20Sweet%20potato%20%26%20Carrots%20food&w=400&h=400&c=7
7160,Chicken with Quinoa & Mixed salad greens,"chicken breast, quinoa, mixed salad greens, spinach, asparagus, lemon, chia seeds, sesame oil","Prepare the chicken breast. Cook quinoa as appropriate. Combine with mixed salad greens, spinach, asparagus and lemon, chia seeds, sesame oil. Season to taste and serve.",Mediterranean,weight_gain,965,57.8,38.5,96.8,https://tse2.mm.bing.net/th?q=Chicken%20with%20Quinoa%20%26%20Mixed%20salad%20greens%20food&w=400&h=400&c=7
7161,Chickpea with Sweet potato & Zucchini,"chickpeas, sweet potato, zucchini, asparagus, sesame oil","Prepare the chickpeas. Cook sweet potato as appropriate. Combine with zucchini, asparagus and sesame oil. Season to taste and serve.",Mediterranean,weight_loss,687,25.8,26.6,86.2,https://tse2.mm.bing.net/th?q=Chickpea%20with%20Sweet%20potato%20%26%20Zucchini%20food&w=400&h=400&c=7
7162,Chicken with Whole wheat pasta & Kale,"chicken breast, whole wheat pasta, kale, mixed salad greens, asparagus, yogurt, nuts","Prepare the chicken breast. Cook whole wheat pasta as appropriate. Combine with kale, mixed salad greens, asparagus and yogurt, nuts. Season to taste and serve.",Asian,maintenance,858,62,30,85,https://tse2.mm.bing.net/th?q=Chicken%20with%20Whole%20wheat%20pasta%20%26%20Kale%20food&w=400&h=400&c=7
7163,Turkey with Quinoa & Asparagus,"turkey mince, quinoa, asparagus, chia seeds, avocado","Prepare the turkey mince. Cook quinoa as appropriate. Combine with asparagus and chia seeds, avocado. Season to taste and serve.",Global,weight_gain,1058,51.5,49.5,101.5,https://tse2.mm.bing.net/th?q=Turkey%20with%20Quinoa%20%26%20Asparagus%20food&w=400&h=400&c=7
7164,Chicken & Zucchini Salad,"chicken breast, zucchini, broccoli, avocado, honey","Prepare the chicken breast. Cook zucchini as appropriate. Combine with zucchini, broccoli and avocado, honey. Season to taste and serve.",Global,maintenance,732,44,36,58,https://tse2.mm.bing.net/th?q=Chicken%20%26%20Zucchini%20Salad%20food&w=400&h=400&c=7
7165,Black Bean with Brown rice & Mixed salad greens,"black beans, brown rice, mixed salad greens, broccoli, bell pepper, garlic, chia seeds, soy sauce","Prepare the black beans. Cook brown rice as appropriate. Combine with mixed salad greens, broccoli, bell pepper and garlic, chia seeds, soy sauce. Season to taste and serve.",Middle Eastern,weight_loss,752,42.6,16.1,109.1,https://tse2.mm.bing.net/th?q=Black%20Bean%20with%20Brown%20rice%20%26%20Mixed%20salad%20greens%20food&w=400&h=400&c=7
7166,Chickpea with Sweet potato & Carrots,"chickpeas, sweet potato, carrots, nuts, olive oil","Prepare the chickpeas. Cook sweet potato as appropriate. Combine with carrots and nuts, olive oil. Season to taste and serve.",Middle Eastern,weight_gain,1042,29.4,44,132.2,https://tse2.mm.bing.net/th?q=Chickpea%20with%20Sweet%20potato%20%26%20Carrots%20food&w=400&h=400&c=7
7167,Eggs with Rolled oats & Kale,"eggs, rolled oats, kale, broccoli, spinach, banana, nuts, olive oil","Prepare the eggs. Cook rolled oats as appropriate. Combine with kale, broccoli, spinach and banana, nuts, olive oil. Season to taste and serve.",Asian,weight_gain,1288,42,59.4,146.3,https://tse2.mm.bing.net/th?q=Eggs%20with%20Rolled%20oats%20%26%20Kale%20food&w=400&h=400&c=7
7168,Quinoa with Quinoa & Carrots,"quinoa, quinoa, carrots, kale, mixed salad greens, honey, lemon","Prepare the quinoa. Cook quinoa as appropriate. Combine with carrots, kale, mixed salad greens and honey, lemon. Season to taste and serve.",Asian,weight_gain,567,18.9,13.2,93.2,https://tse2.mm.bing.net/th?q=Quinoa%20with%20Quinoa%20%26%20Carrots%20food&w=400&h=400&c=7
7169,Turkey & Kale Salad,"turkey mince, kale, chia seeds, avocado","Prepare the turkey mince. Cook kale as appropriate. Combine with kale and chia seeds, avocado. Season to taste and serve.",Mediterranean,weight_gain,810,44.1,48.4,49.6,https://tse2.mm.bing.net/th?q=Turkey%20%26%20Kale%20Salad%20food&w=400&h=400&c=7
7170,Quinoa with Sweet potato & Spinach,"quinoa, sweet potato, spinach, lemon",Prepare the quinoa. Cook sweet potato as appropriate. Combine with spinach and lemon. Season to taste and serve.,Global,weight_loss,540,28,7.6,89.8,https://tse2.mm.bing.net/th?q=Quinoa%20with%20Sweet%20potato%20%26%20Spinach%20food&w=400&h=400&c=7
7171,Oat with Brown rice & Zucchini,"oats, brown rice, zucchini, kale, spinach, yogurt, honey, banana","Prepare the oats. Cook brown rice as appropriate. Combine with zucchini, kale, spinach and yogurt, honey, banana. Season to taste and serve.",Asian,maintenance,992,36,16,176,https://tse2.mm.bing.net/th?q=Oat%20with%20Brown%20rice%20%26%20Zucchini%20food&w=400&h=400&c=7
7172,Turkey & Carrots Salad,"turkey mince, carrots, sesame oil",Prepare the turkey mince. Cook carrots as appropriate. Combine with carrots and sesame oil. Season to taste and serve.,Middle Eastern,weight_gain,478,41,27.5,16.5,https://tse2.mm.bing.net/th?q=Turkey%20%26%20Carrots%20Salad%20food&w=400&h=400&c=7
7173,Salmon with Rolled oats & Carrots,"salmon fillet, rolled oats, carrots, zucchini, bell pepper, berries, lemon","Prepare the salmon fillet. Cook rolled oats as appropriate. Combine with carrots, zucchini, bell pepper and berries, lemon. Season to taste and serve.",Asian,maintenance,824,41,28,102,https://tse2.mm.bing.net/th?q=Salmon%20with%20Rolled%20oats%20%26%20Carrots%20food&w=400&h=400&c=7
7174,Eggs with Potato & Kale,"eggs, potato, kale, mixed salad greens, spinach, chia seeds, olive oil","Prepare the eggs. Cook potato as appropriate. Combine with kale, mixed salad greens, spinach and chia seeds, olive oil. Season to taste and serve.",Mediterranean,weight_loss,740,32.5,38,66.9,https://tse2.mm.bing.net/th?q=Eggs%20with%20Potato%20%26%20Kale%20food&w=400&h=400&c=7
7175,Eggs & Zucchini Salad,"eggs, zucchini, mixed salad greens, broccoli, ginger, banana","Prepare the eggs. Cook zucchini as appropriate. Combine with zucchini, mixed salad greens, broccoli and ginger, banana. Season to taste and serve.",Indian,weight_loss,474,31.4,13.3,57.2,https://tse2.mm.bing.net/th?q=Eggs%20%26%20Zucchini%20Salad%20food&w=400&h=400&c=7
7176,Oat with Potato & Kale,"oats, potato, kale, berries, yogurt, honey","Prepare the oats. Cook potato as appropriate. Combine with kale and berries, yogurt, honey. Season to taste and serve.",Middle Eastern,maintenance,800,25,12,148,https://tse2.mm.bing.net/th?q=Oat%20with%20Potato%20%26%20Kale%20food&w=400&h=400&c=7
7177,Chicken & Zucchini Salad,"chicken breast, zucchini, asparagus, spinach, avocado, berries, banana","Prepare the chicken breast. Cook zucchini as appropriate. Combine with zucchini, asparagus, spinach and avocado, berries, banana. Season to taste and serve.",American,weight_gain,883,49.4,36.3,89.7,https://tse2.mm.bing.net/th?q=Chicken%20%26%20Zucchini%20Salad%20food&w=400&h=400&c=7
7178,Chickpea with Rolled oats & Zucchini,"chickpeas, rolled oats, zucchini, bell pepper, yogurt","Prepare the chickpeas. Cook rolled oats as appropriate. Combine with zucchini, bell pepper and yogurt. Season to taste and serve.",American,weight_loss,913,47,23.8,127.6,https://tse2.mm.bing.net/th?q=Chickpea%20with%20Rolled%20oats%20%26%20Zucchini%20food&w=400&h=400&c=7
7179,Turkey with Quinoa & Asparagus,"turkey mince, quinoa, asparagus, carrots, avocado, garlic","Prepare the turkey mince. Cook quinoa as appropriate. Combine with asparagus, carrots and avocado, garlic. Season to taste and serve.",Middle Eastern,weight_gain,887,45.1,41.8,82.6,https://tse2.mm.bing.net/th?q=Turkey%20with%20Quinoa%20%26%20Asparagus%20food&w=400&h=400&c=7
7180,Chickpea with Sweet potato & Kale,"chickpeas, sweet potato, kale, olive oil",Prepare the chickpeas. Cook sweet potato as appropriate. Combine with kale and olive oil. Season to taste and serve.,Indian,maintenance,742,28,26,99,https://tse2.mm.bing.net/th?q=Chickpea%20with%20Sweet%20potato%20%26%20Kale%20food&w=400&h=400&c=7
7181,Eggs & Asparagus Salad,"eggs, asparagus, spinach, mixed salad greens, chia seeds, nuts","Prepare the eggs. Cook asparagus as appropriate. Combine with asparagus, spinach, mixed salad greens and chia seeds, nuts. Season to taste and serve.",Global,weight_loss,691,39.2,41.8,39.6,https://tse2.mm.bing.net/th?q=Eggs%20%26%20Asparagus%20Salad%20food&w=400&h=400&c=7
7182,Turkey with Brown rice & Zucchini,"turkey mince, brown rice, zucchini, berries, banana","Prepare the turkey mince. Cook brown rice as appropriate. Combine with zucchini and berries, banana. Season to taste and serve.",Global,weight_loss,643,41.4,10.4,95.9,https://tse2.mm.bing.net/th?q=Turkey%20with%20Brown%20rice%20%26%20Zucchini%20food&w=400&h=400&c=7
7183,Tofu & Asparagus Salad,"tofu, asparagus, mixed salad greens, bell pepper, olive oil, avocado","Prepare the tofu. Cook asparagus as appropriate. Combine with asparagus, mixed salad greens, bell pepper and olive oil, avocado. Season to taste and serve.",American,weight_gain,854,27.3,55,62.5,https://tse2.mm.bing.net/th?q=Tofu%20%26%20Asparagus%20Salad%20food&w=400&h=400&c=7
7184,Tuna with Potato & Zucchini,"tuna steak, potato, zucchini, mixed salad greens, banana, berries, lemon","Prepare the tuna steak. Cook potato as appropriate. Combine with zucchini, mixed salad greens and banana, berries, lemon. Season to taste and serve.",Asian,weight_gain,726,47.2,9.9,112.1,https://tse2.mm.bing.net/th?q=Tuna%20with%20Potato%20%26%20Zucchini%20food&w=400&h=400&c=7
7185,Turkey with Sweet potato & Broccoli,"turkey mince, sweet potato, broccoli, carrots, mixed salad greens, yogurt","Prepare the turkey mince. Cook sweet potato as appropriate. Combine with broccoli, carrots, mixed salad greens and yogurt. Season to taste and serve.",Middle Eastern,maintenance,695,57,19,74,https://tse2.mm.bing.net/th?q=Turkey%20with%20Sweet%20potato%20%26%20Broccoli%20food&w=400&h=400&c=7
7186,Quinoa & Asparagus Salad,"quinoa, asparagus, sesame oil, garlic, avocado","Prepare the quinoa. Cook asparagus as appropriate. Combine with asparagus and sesame oil, garlic, avocado. Season to taste and serve.",Indian,weight_gain,950,23.1,52.8,95.6,https://tse2.mm.bing.net/th?q=Quinoa%20%26%20Asparagus%20Salad%20food&w=400&h=400&c=7
7187,Tuna with Brown rice & Asparagus,"tuna steak, brown rice, asparagus, carrots, avocado","Prepare the tuna steak. Cook brown rice as appropriate. Combine with asparagus, carrots and avocado. Season to taste and serve.",Indian,maintenance,756,40,32,77,https://tse2.mm.bing.net/th?q=Tuna%20with%20Brown%20rice%20%26%20Asparagus%20food&w=400&h=400&c=7
7188,Oat & Bell pepper Salad,"oats, bell pepper, asparagus, broccoli, nuts, garlic, chia seeds","Prepare the oats. Cook bell pepper as appropriate. Combine with bell pepper, asparagus, broccoli and nuts, garlic, chia seeds. Season to taste and serve.",Italian,weight_gain,988,28.4,36.3,136.9,https://tse2.mm.bing.net/th?q=Oat%20%26%20Bell%20pepper%20Salad%20food&w=400&h=400&c=7
7189,Salmon with Sweet potato & Mixed salad greens,"salmon fillet, sweet potato, mixed salad greens, spinach, yogurt, ginger","Prepare the salmon fillet. Cook sweet potato as appropriate. Combine with mixed salad greens, spinach and yogurt, ginger. Season to taste and serve.",Italian,maintenance,650,50,18,72,https://tse2.mm.bing.net/th?q=Salmon%20with%20Sweet%20potato%20%26%20Mixed%20salad%20greens%20food&w=400&h=400&c=7
7190,Black Bean with Whole wheat pasta & Carrots,"black beans, whole wheat pasta, carrots, zucchini, bell pepper, garlic, nuts","Prepare the black beans. Cook whole wheat pasta as appropriate. Combine with carrots, zucchini, bell pepper and garlic, nuts. Season to taste and serve.",Middle Eastern,weight_gain,924,37.8,31.9,121.5,https://tse2.mm.bing.net/th?q=Black%20Bean%20with%20Whole%20wheat%20pasta%20%26%20Carrots%20food&w=400&h=400&c=7
